Species	BAN001.A0101.SG1.1_10M	BAN001.A0102.SG1.4_10M	CDM019.A0101.SG1.1_10M	CDM019.A0102.SG1.4_10M	CDM020.A0101.SG1.1_10M	CDM020.A0102.SG1.4_10M	FUM001.A0101.SG1.1_10M	FUM001.A0102.SG1.4_10M	FUM002.A0101.SG1.1_10M	FUM002.A0102.SG1.5_10M	FUM003.A0101.SG1.1_10M	FUM003.A0102.SG1.4_10M	GDN001.A0101.SG1.1_10M	GDN001.A0102.SG1.3_10M	GOY005.A0101.SG1.2_10M	GOY005.A0103.SG1.4_10M	GOY006.A0101.SG1.2_10M	GOY006.A0102.SG1.5_10M	GUE001.A0101.SG1.1_10M	GUE001.A0102.SG1.4_10M	PES001.B0101.SG1.3_10M	PES001.B0102.SG1.5_10M	SPM002.A0101.SG1.1_10M	SPM002.A0103.SG1.4_10M	VLD001.A0101.SG1.1_10M	VLD001.A0102.SG1.2_10M	ZAF001.A0101.SG1.1_10M	ZAF001.A0103.SG1.4_10M
Ruminococcus flavefaciens C	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
Ruminococcus flavefaciens D	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus flavefaciens E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus flavefaciens F	0	0	3	4	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus flavefaciens G	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus flavefaciens H	0	0	13	7	4	2	0	0	1	0	0	0	0	0	0	2	0	1	0	0	2	0	0	0	2	0	0	0
Ruminococcus flavefaciens I	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus flavefaciens J	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Ruminococcus flavefaciens K	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus flavefaciens L	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Ruminococcus flavefaciens N	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Ruminococcus flavefaciens O	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0
Ruminococcus flavefaciens P	0	0	4	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus flavefaciens Q	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus flavefaciens R	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Ruminococcus flavefaciens S	0	0	2	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus flavefaciens T	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus flavefaciens U	0	1	2	0	1	0	0	0	1	2	0	0	1	0	0	0	2	2	0	0	0	1	0	0	4	2	0	0
Ruminococcus flavefaciens V	0	0	0	0	0	0	0	0	1	0	0	0	4	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0
Ruminococcus flavefaciens W	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus flavefaciens X	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Ruminococcus flavefaciens Y	0	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0	3	0	0	0	1	0	0	0	0	0	1	0
Ruminococcus flavefaciens Z	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus sp001604035	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Ruminococcus sp002362135	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
Ruminococcus sp002362175	0	0	0	1	0	1	0	0	0	1	0	0	4	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0
Ruminococcus sp002389995	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Ruminococcus sp002394695	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
Ruminococcus sp002414125	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
Ruminococcus sp002438605	0	1	0	0	1	0	9	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Ruminococcus sp003488415	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
Ruminococcus sp009177225	0	0	0	2	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus sp012718885	0	0	1	2	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
Ruminococcus sp014799765	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Ruminococcus sp015066875	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
Ruminococcus sp015066925	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
Ruminococcus sp015066935	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
Ruminococcus sp015066955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus sp016287535	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Ruminococcus sp016288815	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	1
Ruminococcus sp016290875	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
Ruminococcus sp016295545	0	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus sp016303195	0	0	0	0	1	0	0	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Ruminococcus sp016303235	0	0	1	0	0	1	0	0	0	0	0	0	2	0	2	2	0	0	0	0	0	0	0	0	3	2	0	0
Ruminococcus sp017397925	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0
Ruminococcus sp017418765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus sp017437285	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0
Ruminococcus sp017441505	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
Ruminococcus sp017443395	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Ruminococcus sp017460665	0	0	3	3	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
Ruminococcus sp017461395	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus sp017462565	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0
Ruminococcus sp017470905	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Ruminococcus sp017475555	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus sp017479805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Ruminococcus sp017513795	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0
Ruminococcus sp017516465	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Ruminococcus sp017517145	0	0	1	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus sp017519145	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Ruminococcus sp017519415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus sp017521805	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
Ruminococcus sp017523285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Ruminococcus sp017525915	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0
Ruminococcus sp017534835	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0
Ruminococcus sp017542475	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	3	0	0	0
Ruminococcus sp017543335	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus sp017543595	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Ruminococcus sp017549005	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus sp017558505	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
Ruminococcus sp017616055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus sp017620025	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus sp017622635	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Ruminococcus sp017622925	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus sp017624895	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus sp017649325	0	0	1	0	0	0	1	0	1	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
Ruminococcus sp017650195	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus sp017934425	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus sp017935095	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Ruminococcus sp017935865	0	0	0	0	0	0	3	0	2	3	0	0	0	1	1	0	4	3	0	0	1	0	0	0	2	1	0	0
Ruminococcus sp017960805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus sp017961625	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
Ruminococcus sp900315755	0	0	2	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
Ruminococcus sp900315975	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Ruminococcus sp900318825	0	0	0	0	1	0	0	2	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus sp900319195	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
Ruminococcus sp900321885	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	3	2	0	0	1	0	0	0
Ruminococcus sp900540005	0	0	2	2	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
Ruminococcus sp900545125	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0
Ruminococcus sp900752785	0	0	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus sp900761275	0	0	1	2	1	0	1	0	0	0	0	0	0	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0
Ruminococcus sp905199285	0	0	5	1	0	0	0	0	4	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus sp905215965	0	0	1	1	1	3	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0
Ruminococcus sp910576995	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Ruminococcus sp910577575	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0
Ruminococcus sp910579835	0	0	3	3	2	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	0	0	2	0	0	0
Ruminococcus sp910584195	0	0	0	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
Ruminococcus B gnavus	0	1	0	3	2	1	19	1	0	0	1	0	0	0	1	0	0	3	0	0	1	2	3	0	1	1	13	2
Ruminococcus B intestinipullorum	0	0	1	2	2	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0
Ruminococcus B sp900544395	0	0	1	1	2	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus C callidus	0	0	1	1	2	0	122	6	5	2	15	1	9	0	0	0	0	1	0	0	0	1	0	0	1	0	3	2
Ruminococcus C sp000433635	0	0	1	0	0	1	3	0	2	0	0	0	0	0	2	0	3	0	0	0	1	0	4	0	0	1	1	2
Ruminococcus C sp000437175	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	1	2	0
Ruminococcus C sp000437255	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0
Ruminococcus C sp000980705	0	0	2	0	1	1	24	0	4	2	2	0	0	0	1	0	0	4	0	0	1	0	0	0	2	0	0	0
Ruminococcus C sp016297675	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	2	0	0	1	0	0	0
Ruminococcus C sp017465305	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus C sp017472145	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus C sp017480865	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
Ruminococcus C sp017623515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus C sp900545285	2	0	1	1	0	0	1	2	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	1	0	0
Ruminococcus C sp900765125	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	30	9	0	0
Ruminococcus C sp900770195	0	0	0	3	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Ruminococcus C sp910579955	5	7	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus D albus	0	0	0	0	1	1	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	5	0	0	0
Ruminococcus D albus A	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus D albus B	0	0	0	0	1	0	0	0	0	1	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0
Ruminococcus D albus C	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
Ruminococcus D albus D	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
Ruminococcus D bicirculans	0	0	1	0	0	0	764	84	11	6	19	8	0	0	4	2	4	6	0	0	1	1	13	1	3	1	12	1
Ruminococcus D sp000434695	0	0	18	15	0	1	6	2	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0
Ruminococcus D sp000621805	0	0	1	3	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0
Ruminococcus D sp000686125	0	0	0	0	1	3	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
Ruminococcus D sp002358895	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus D sp002368715	0	0	1	1	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus D sp002371625	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus D sp017442845	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus D sp017450925	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus D sp017458445	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
Ruminococcus D sp017464355	0	0	2	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus D sp017470535	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus D sp017471405	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus D sp017478965	0	0	1	2	3	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus D sp017480485	0	0	0	0	1	0	0	0	0	0	0	0	12	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus D sp017484095	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Ruminococcus D sp017526445	0	0	0	1	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus D sp017529875	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0
Ruminococcus D sp017534595	1	0	3	2	2	0	0	0	0	0	0	0	1	0	1	0	0	0	2	0	1	1	0	0	1	0	0	0
Ruminococcus D sp017542125	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0
Ruminococcus D sp017544125	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0
Ruminococcus D sp017626015	0	0	0	0	1	1	0	0	0	2	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0
Ruminococcus D sp017634275	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
Ruminococcus D sp900104495	0	0	2	3	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	1	1	0	0	0	0	0	0
Ruminococcus D sp900119155	0	0	1	1	0	0	5	0	0	1	0	0	5	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0
Ruminococcus D sp900314975	0	0	0	2	2	1	1	0	15	8	1	0	0	0	3	0	0	0	0	0	0	4	0	0	0	1	0	0
Ruminococcus D sp900319075	0	0	0	1	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0
Ruminococcus D sp900539095	0	0	0	1	0	2	35	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Ruminococcus D sp900539835	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	5	1	0	0	0	2	0	0	0	0	0	0
Ruminococcus D sp900543145	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	2	2	0	0	0	1	0	0	0	0	0	0
Ruminococcus D sp900604945	0	0	1	6	1	3	0	0	0	0	3	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0
Ruminococcus D sp900752625	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus D sp900770285	0	0	4	2	1	4	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus D sp902762735	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0
Ruminococcus D sp902766335	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0
Ruminococcus D sp902767035	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0
Ruminococcus D sp902776945	0	0	2	5	1	2	0	0	1	0	0	0	0	0	1	0	3	0	0	0	3	1	0	0	4	0	0	0
Ruminococcus D sp902780505	0	0	0	1	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus D sp902781565	0	0	1	0	1	1	4	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0
Ruminococcus D sp902786965	0	0	3	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus D sp902786975	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	3	0	0
Ruminococcus D sp902787365	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	2	0	0
Ruminococcus D sp902787825	0	0	0	0	1	1	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Ruminococcus D sp902788785	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0
Ruminococcus D sp902797485	0	0	2	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	2	0
Ruminococcus D sp902797535	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Ruminococcus D sp902800795	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
Ruminococcus E bromii	0	0	0	0	0	0	82	11	0	0	4	1	0	0	1	0	2	0	1	1	2	0	2	1	0	0	4	5
Ruminococcus E bromii A	0	0	13	12	3	3	4	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0
Ruminococcus E bromii B	2	0	0	1	1	2	238	36	3	1	15	7	0	1	1	0	0	2	0	0	0	0	5	0	4	1	28	14
Ruminococcus E sp002350765	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0
Ruminococcus E sp002353935	0	0	2	0	1	1	0	0	0	0	0	0	0	0	1	2	1	1	0	0	1	0	0	0	0	0	0	0
Ruminococcus E sp002394725	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus E sp002491825	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus E sp002493005	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0
Ruminococcus E sp002493635	0	0	1	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	2	2	0
Ruminococcus E sp003438075	0	0	1	2	2	4	10	1	0	2	0	0	0	0	3	0	1	2	0	0	2	4	0	1	1	0	2	0
Ruminococcus E sp003499325	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
Ruminococcus E sp003520555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0
Ruminococcus E sp003521625	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0
Ruminococcus E sp003526955	0	0	0	2	4	1	6	3	0	0	1	2	0	0	3	0	1	0	0	0	0	0	0	2	0	0	3	3
Ruminococcus E sp015065545	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus E sp015065665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus E sp015066245	0	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Ruminococcus E sp015066595	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0
Ruminococcus E sp016680995	0	0	0	2	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus E sp017380355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus E sp017384945	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus E sp017395925	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Ruminococcus E sp017403985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
Ruminococcus E sp017404145	0	0	1	1	2	2	0	0	0	1	0	0	0	0	0	0	1	1	0	0	3	0	0	0	1	0	0	0
Ruminococcus E sp017404665	0	0	2	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0
Ruminococcus E sp017405065	0	0	1	1	0	0	0	0	1	0	0	0	0	3	0	0	1	1	0	0	0	0	0	0	1	0	0	0
Ruminococcus E sp017407755	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus E sp017410265	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0
